frame_15.zeroDeg.bin, 1599, 1672
frame_15.zeroDeg.bin, 1707, 1729
frame_15.zeroDeg.bin, 1788, 1821
frame_16.zeroDeg.bin, 666, 861
frame_16.zeroDeg.bin, 951, 961
frame_16.zeroDeg.bin, 1278, 1341
frame_16.zeroDeg.bin, 1400, 1522
frame_16.zeroDeg.bin, 1595, 1668
frame_16.zeroDeg.bin, 1703, 1722
frame_17.zeroDeg.bin, 666, 853
frame_17.zeroDeg.bin, 855, 920
frame_17.zeroDeg.bin, 949, 960
frame_17.zeroDeg.bin, 1278, 1341
frame_17.zeroDeg.bin, 1400, 1522
frame_17.zeroDeg.bin, 1595, 1668
frame_17.zeroDeg.bin, 1702, 1724
frame_18.zeroDeg.bin, 666, 853
frame_18.zeroDeg.bin, 949, 960
frame_18.zeroDeg.bin, 1279, 1342
frame_18.zeroDeg.bin, 1399, 1521
frame_18.zeroDeg.bin, 1594, 1667
frame_18.zeroDeg.bin, 1701, 1724
frame_19.zeroDeg.bin, 666, 851
frame_19.zeroDeg.bin, 947, 958
frame_19.zeroDeg.bin, 1278, 1340
frame_19.zeroDeg.bin, 1397, 1519
frame_19.zeroDeg.bin, 1592, 1665
frame_19.zeroDeg.bin, 1699, 1719
frame_19.zeroDeg.bin, 1778, 1813
frame_20.zeroDeg.bin, 666, 853
frame_20.zeroDeg.bin, 949, 960
frame_20.zeroDeg.bin, 1276, 1339
frame_20.zeroDeg.bin, 1397, 1519
frame_20.zeroDeg.bin, 1592, 1665
frame_20.zeroDeg.bin, 1700, 1719
frame_20.zeroDeg.bin, 1769, 1853
frame_21.zeroDeg.bin, 666, 860
frame_21.zeroDeg.bin, 950, 961
frame_21.zeroDeg.bin, 1168, 1177
frame_21.zeroDeg.bin, 1280, 1343
frame_21.zeroDeg.bin, 1402, 1524
frame_21.zeroDeg.bin, 1597, 1670
frame_21.zeroDeg.bin, 1705, 1728
frame_21.zeroDeg.bin, 1794, 1827
frame_22.zeroDeg.bin, 666, 852
frame_22.zeroDeg.bin, 948, 959
frame_22.zeroDeg.bin, 1276, 1339
frame_22.zeroDeg.bin, 1396, 1518
frame_22.zeroDeg.bin, 1591, 1664
frame_22.zeroDeg.bin, 1699, 1717
frame_23.zeroDeg.bin, 666, 851
frame_23.zeroDeg.bin, 947, 958
